id_entrada,id_camara,cars,trucks,buses,bikes,total,nivel_ocupacion,anio,mes,dia,hora,minuto,segundo,carretera_numero,carretera_letra_A,carretera_letra_M,carretera_letra_N,franja_horaria_mañana,franja_horaria_noche,franja_horaria_tarde
12192,864,1,0,0,0,1,0,2025,11,9,15,20,16,6,1,0,0,0,0,1
12193,864,1,0,0,0,1,0,2025,11,9,15,37,55,6,1,0,0,0,0,1
12194,864,1,0,0,0,1,0,2025,11,9,15,55,35,6,1,0,0,0,0,1
12195,864,3,1,0,0,4,1,2025,11,9,16,13,14,6,1,0,0,0,0,1
12196,864,6,0,0,0,6,1,2025,11,9,16,30,53,6,1,0,0,0,0,1
12197,864,5,1,0,0,6,1,2025,11,9,16,48,30,6,1,0,0,0,0,1
12198,864,2,0,0,0,2,0,2025,11,9,17,6,5,6,1,0,0,0,0,1
12199,864,3,0,0,0,3,0,2025,11,9,17,23,44,6,1,0,0,0,0,1
12200,864,3,0,0,0,3,0,2025,11,9,17,41,22,6,1,0,0,0,0,1
12201,864,9,0,1,0,10,1,2025,11,9,17,59,2,6,1,0,0,0,0,1
12202,864,6,0,0,0,6,1,2025,11,9,18,16,40,6,1,0,0,0,1,0
12203,864,4,0,0,0,4,0,2025,11,9,18,34,17,6,1,0,0,0,1,0
12204,864,8,0,0,0,8,1,2025,11,9,18,51,55,6,1,0,0,0,1,0
12205,864,6,1,0,0,7,1,2025,11,9,19,9,32,6,1,0,0,0,1,0
12206,864,9,0,0,0,9,1,2025,11,9,19,27,9,6,1,0,0,0,1,0
12207,864,3,0,0,0,3,1,2025,11,9,19,44,45,6,1,0,0,0,1,0
12208,864,17,0,1,0,18,1,2025,11,11,7,59,36,6,1,0,0,1,0,0
12209,864,13,1,2,0,16,1,2025,11,11,8,17,9,6,1,0,0,1,0,0
12210,864,20,1,0,0,21,1,2025,11,11,8,34,44,6,1,0,0,1,0,0
12211,864,23,0,2,0,25,1,2025,11,11,8,52,19,6,1,0,0,1,0,0
12212,864,19,0,0,0,19,1,2025,11,11,9,9,55,6,1,0,0,1,0,0
12213,864,17,0,1,0,18,1,2025,11,11,9,27,30,6,1,0,0,1,0,0
12214,864,17,0,0,0,17,1,2025,11,11,14,34,52,6,1,0,0,0,0,1
12215,864,8,0,0,0,8,1,2025,11,11,14,52,31,6,1,0,0,0,0,1
12216,864,9,1,0,0,10,1,2025,11,11,15,10,10,6,1,0,0,0,0,1
12217,864,15,2,0,0,17,1,2025,11,11,15,27,51,6,1,0,0,0,0,1
12218,864,12,2,3,0,17,1,2025,11,11,15,45,35,6,1,0,0,0,0,1
12219,864,18,0,0,0,18,1,2025,11,11,16,3,14,6,1,0,0,0,0,1
12220,864,16,0,0,0,16,1,2025,11,11,17,48,0,6,1,0,0,0,0,1
12221,864,14,0,0,0,14,1,2025,11,11,18,5,36,6,1,0,0,0,1,0
12222,864,14,0,0,0,14,0,2025,11,11,18,23,11,6,1,0,0,0,1,0
12223,864,10,0,1,0,11,1,2025,11,11,18,40,48,6,1,0,0,0,1,0
12224,864,9,0,0,0,9,1,2025,11,11,18,58,26,6,1,0,0,0,1,0
12225,864,10,0,0,0,10,1,2025,11,11,19,16,4,6,1,0,0,0,1,0
12226,864,8,1,2,0,11,1,2025,11,11,19,33,41,6,1,0,0,0,1,0
12227,864,10,0,0,0,10,1,2025,11,11,19,51,23,6,1,0,0,0,1,0
12228,864,12,1,1,0,14,0,2025,11,12,8,37,15,6,1,0,0,1,0,0
12229,864,14,0,2,0,16,2,2025,11,12,8,54,59,6,1,0,0,1,0,0
12230,864,18,0,1,0,19,2,2025,11,12,9,12,41,6,1,0,0,1,0,0
12231,864,14,1,0,0,15,1,2025,11,12,9,30,35,6,1,0,0,1,0,0
12232,864,9,1,0,0,10,1,2025,11,12,12,35,10,6,1,0,0,0,0,1
12233,864,11,1,0,0,12,1,2025,11,14,9,7,14,6,1,0,0,1,0,0
12234,864,13,2,0,0,15,1,2025,11,14,9,24,53,6,1,0,0,1,0,0
12235,864,10,0,0,0,10,1,2025,11,14,9,42,34,6,1,0,0,1,0,0
12236,864,6,1,0,0,7,0,2025,11,14,10,0,12,6,1,0,0,1,0,0
12237,864,14,1,0,0,15,1,2025,11,14,10,17,52,6,1,0,0,1,0,0
12238,864,5,1,0,0,6,0,2025,11,14,10,35,33,6,1,0,0,1,0,0
12239,864,8,0,1,0,9,1,2025,11,15,9,51,27,6,1,0,0,1,0,0
12240,864,13,0,0,0,13,1,2025,11,15,10,9,8,6,1,0,0,1,0,0
12241,864,10,0,1,0,11,0,2025,11,15,10,26,49,6,1,0,0,1,0,0
12242,864,6,0,1,0,7,0,2025,11,15,10,44,34,6,1,0,0,1,0,0
12243,864,23,0,0,0,23,1,2025,11,15,11,2,20,6,1,0,0,1,0,0
12244,864,11,0,0,0,11,0,2025,11,15,11,19,59,6,1,0,0,1,0,0
12245,864,10,0,0,0,10,0,2025,11,15,11,37,40,6,1,0,0,1,0,0
12246,864,14,1,0,0,15,1,2025,11,15,11,55,20,6,1,0,0,1,0,0
12247,864,12,0,2,0,14,1,2025,11,15,12,13,2,6,1,0,0,0,0,1
12248,864,11,1,0,0,12,0,2025,11,15,12,30,41,6,1,0,0,0,0,1
12249,864,14,1,0,0,15,1,2025,11,15,12,48,23,6,1,0,0,0,0,1
12250,864,15,0,0,0,15,1,2025,11,15,13,6,1,6,1,0,0,0,0,1
12251,864,5,0,0,0,5,0,2025,11,16,8,9,25,6,1,0,0,1,0,0
12252,864,3,0,0,0,3,0,2025,11,16,8,27,5,6,1,0,0,1,0,0
12253,864,2,0,0,0,2,0,2025,11,16,8,44,53,6,1,0,0,1,0,0
12254,864,0,0,0,0,0,0,2025,11,16,9,2,35,6,1,0,0,1,0,0
12255,864,4,1,0,0,5,1,2025,11,16,9,20,15,6,1,0,0,1,0,0
12256,864,5,0,0,0,5,1,2025,11,16,9,37,58,6,1,0,0,1,0,0
12257,864,2,0,0,0,2,0,2025,11,16,9,55,39,6,1,0,0,1,0,0
12258,864,2,0,0,0,2,0,2025,11,16,10,13,26,6,1,0,0,1,0,0
12259,864,7,0,0,0,7,1,2025,11,16,10,31,13,6,1,0,0,1,0,0
12260,864,7,0,0,0,7,1,2025,11,16,10,49,6,6,1,0,0,1,0,0
12261,864,9,1,0,0,10,1,2025,11,16,11,6,57,6,1,0,0,1,0,0
12262,864,15,0,2,0,17,1,2025,11,17,8,23,52,6,1,0,0,1,0,0
12263,864,18,2,1,0,21,1,2025,11,17,8,41,36,6,1,0,0,1,0,0
12264,864,14,1,1,0,16,1,2025,11,17,8,59,13,6,1,0,0,1,0,0
12265,864,18,1,1,0,20,1,2025,11,17,9,16,52,6,1,0,0,1,0,0
12266,864,18,1,1,0,20,1,2025,11,17,9,34,31,6,1,0,0,1,0,0
12267,864,16,2,0,0,18,1,2025,11,17,9,52,10,6,1,0,0,1,0,0
12268,864,15,1,0,0,16,1,2025,11,17,10,9,48,6,1,0,0,1,0,0
12269,864,23,0,2,0,25,1,2025,11,17,10,27,30,6,1,0,0,1,0,0
12270,864,14,2,0,0,16,1,2025,11,17,12,34,29,6,1,0,0,0,0,1
12271,864,19,0,0,0,19,1,2025,11,17,12,52,8,6,1,0,0,0,0,1
12272,864,9,0,0,0,9,2,2025,11,17,13,9,47,6,1,0,0,0,0,1
12273,866,10,0,0,0,10,1,2025,10,27,8,27,11,6,1,0,0,1,0,0
12274,866,6,0,0,0,6,1,2025,10,27,8,44,53,6,1,0,0,1,0,0
12275,866,7,0,0,0,7,1,2025,10,27,9,2,36,6,1,0,0,1,0,0
12276,866,7,0,0,0,7,2,2025,10,27,9,20,15,6,1,0,0,1,0,0
12277,866,5,1,0,0,6,2,2025,10,27,9,37,57,6,1,0,0,1,0,0
12278,866,7,2,0,0,9,2,2025,10,27,9,55,37,6,1,0,0,1,0,0
12279,866,4,1,0,0,5,1,2025,10,27,10,13,23,6,1,0,0,1,0,0
12280,866,7,1,0,0,8,2,2025,10,27,10,31,12,6,1,0,0,1,0,0
12281,866,1,1,0,0,2,0,2025,10,27,12,40,14,6,1,0,0,0,0,1
12282,866,3,1,0,0,4,1,2025,10,27,12,57,57,6,1,0,0,0,0,1
12283,866,0,0,1,0,1,2,2025,10,27,13,15,42,6,1,0,0,0,0,1
12284,866,2,0,0,0,2,1,2025,10,27,13,20,49,6,1,0,0,0,0,1
12285,866,3,0,0,0,3,1,2025,10,27,13,57,14,6,1,0,0,0,0,1
12286,866,7,2,0,0,9,1,2025,10,27,14,55,34,6,1,0,0,0,0,1
12287,866,3,2,0,0,5,0,2025,10,27,15,13,19,6,1,0,0,0,0,1
12288,866,7,2,1,0,10,1,2025,10,27,15,31,5,6,1,0,0,0,0,1
12289,866,13,0,2,0,15,1,2025,10,27,15,48,54,6,1,0,0,0,0,1
12290,866,10,1,4,0,15,3,2025,10,27,18,2,58,6,1,0,0,0,1,0
12291,866,13,1,3,0,17,3,2025,10,27,18,20,33,6,1,0,0,0,1,0
12292,866,14,2,2,0,18,2,2025,10,27,18,38,10,6,1,0,0,0,1,0
12293,866,15,0,4,0,19,2,2025,10,28,7,56,25,6,1,0,0,1,0,0
12294,866,25,0,3,0,28,2,2025,10,28,8,14,1,6,1,0,0,1,0,0
12295,866,20,0,1,0,21,2,2025,10,28,8,31,38,6,1,0,0,1,0,0
12296,866,20,1,2,0,23,2,2025,10,28,8,49,14,6,1,0,0,1,0,0
12297,866,13,3,3,0,19,2,2025,10,28,9,6,50,6,1,0,0,1,0,0
12298,866,12,2,6,0,20,2,2025,10,28,9,24,25,6,1,0,0,1,0,0
12299,866,19,1,3,0,23,2,2025,10,28,9,42,3,6,1,0,0,1,0,0
12300,866,4,0,0,0,4,1,2025,10,28,13,27,49,6,1,0,0,0,0,1
12301,866,15,0,3,0,18,2,2025,10,28,14,45,42,6,1,0,0,0,0,1
12302,866,13,0,2,0,15,1,2025,10,28,15,3,24,6,1,0,0,0,0,1
12303,866,19,0,3,0,22,2,2025,10,28,15,21,7,6,1,0,0,0,0,1
12304,866,16,1,4,0,21,2,2025,10,28,15,38,58,6,1,0,0,0,0,1
12305,866,14,0,5,0,19,2,2025,10,28,15,56,42,6,1,0,0,0,0,1
12306,866,17,2,3,0,22,3,2025,10,28,17,49,5,6,1,0,0,0,0,1
12307,866,13,1,1,0,15,2,2025,10,28,18,6,41,6,1,0,0,0,1,0
12308,866,15,0,4,0,19,3,2025,10,28,18,24,20,6,1,0,0,0,1,0
12309,866,16,2,4,0,22,3,2025,10,28,18,42,0,6,1,0,0,0,1,0
12310,866,8,0,2,0,10,2,2025,10,28,18,59,38,6,1,0,0,0,1,0
12311,866,13,0,1,0,14,2,2025,10,28,19,17,16,6,1,0,0,0,1,0
12312,866,13,0,1,0,14,2,2025,10,28,19,34,53,6,1,0,0,0,1,0
12313,866,19,0,0,0,19,2,2025,10,28,19,52,32,6,1,0,0,0,1,0
12314,866,16,0,0,0,16,2,2025,10,29,8,23,44,6,1,0,0,1,0,0
12315,866,8,0,3,0,11,3,2025,10,29,8,41,20,6,1,0,0,1,0,0
12316,866,12,0,1,0,13,3,2025,10,29,8,58,56,6,1,0,0,1,0,0
12317,866,7,0,1,0,8,3,2025,10,29,9,16,32,6,1,0,0,1,0,0
12318,866,13,0,0,0,13,2,2025,10,29,9,34,8,6,1,0,0,1,0,0
12319,866,8,0,2,0,10,2,2025,10,29,9,51,44,6,1,0,0,1,0,0
12320,866,9,0,0,0,9,1,2025,10,29,10,9,21,6,1,0,0,1,0,0
12321,866,8,0,0,0,8,1,2025,10,29,10,27,0,6,1,0,0,1,0,0
12322,866,6,0,0,0,6,0,2025,10,29,10,44,38,6,1,0,0,1,0,0
12323,866,5,0,0,0,5,1,2025,10,29,12,33,29,6,1,0,0,0,0,1
12324,866,5,1,0,0,6,1,2025,10,29,12,51,11,6,1,0,0,0,0,1
12325,866,8,0,0,0,8,2,2025,10,29,13,8,53,6,1,0,0,0,0,1
12326,866,4,0,0,0,4,0,2025,10,29,13,26,42,6,1,0,0,0,0,1
12327,866,8,0,0,0,8,0,2025,10,29,13,44,23,6,1,0,0,0,0,1
12328,866,3,1,0,0,4,1,2025,10,29,14,44,9,6,1,0,0,0,0,1
12329,866,3,0,0,0,3,1,2025,10,29,15,1,50,6,1,0,0,0,0,1
12330,866,8,1,1,0,10,0,2025,10,29,15,19,36,6,1,0,0,0,0,1
12331,866,7,0,1,0,8,2,2025,10,29,15,37,17,6,1,0,0,0,0,1
12332,866,6,0,0,0,6,1,2025,10,29,15,54,57,6,1,0,0,0,0,1
12333,866,13,1,0,0,14,2,2025,10,30,8,20,33,6,1,0,0,1,0,0
12334,866,10,2,1,0,13,2,2025,10,30,8,38,16,6,1,0,0,1,0,0
12335,866,12,1,1,0,14,2,2025,10,30,8,55,58,6,1,0,0,1,0,0
12336,866,14,0,2,0,16,3,2025,10,30,9,13,50,6,1,0,0,1,0,0
12337,866,10,1,0,0,11,2,2025,10,30,9,31,49,6,1,0,0,1,0,0
12338,866,13,0,1,0,14,2,2025,10,30,9,49,50,6,1,0,0,1,0,0
12339,866,14,0,0,0,14,2,2025,10,30,10,7,35,6,1,0,0,1,0,0
12340,866,7,1,3,0,11,3,2025,10,30,10,25,29,6,1,0,0,1,0,0
12341,866,12,1,0,0,13,1,2025,10,30,10,43,12,6,1,0,0,1,0,0
12342,866,7,2,0,0,9,1,2025,10,30,12,29,45,6,1,0,0,0,0,1
12343,866,7,0,0,0,7,1,2025,10,30,12,47,16,6,1,0,0,0,0,1
12344,866,8,0,0,0,8,1,2025,10,30,13,5,1,6,1,0,0,0,0,1
12345,866,2,0,1,0,3,2,2025,10,30,13,22,46,6,1,0,0,0,0,1
12346,866,11,1,0,0,12,2,2025,10,30,13,40,32,6,1,0,0,0,0,1
12347,866,10,0,0,0,10,1,2025,10,30,13,58,17,6,1,0,0,0,0,1
12348,866,10,1,0,0,11,2,2025,10,30,14,57,19,6,1,0,0,0,0,1
12349,866,7,0,1,0,8,2,2025,10,30,15,15,13,6,1,0,0,0,0,1
12350,866,1,0,1,0,2,2,2025,10,30,15,32,57,6,1,0,0,0,0,1
12351,866,14,1,0,0,15,1,2025,10,30,15,57,41,6,1,0,0,0,0,1
12352,866,16,0,2,0,18,1,2025,10,30,16,15,28,6,1,0,0,0,0,1
12353,866,9,0,1,0,10,1,2025,10,30,22,45,46,6,1,0,0,0,1,0
12354,866,8,0,1,0,9,1,2025,10,31,8,25,14,6,1,0,0,1,0,0
12355,866,10,0,4,0,14,1,2025,10,31,8,42,58,6,1,0,0,1,0,0
12356,866,10,0,0,0,10,0,2025,10,31,9,0,43,6,1,0,0,1,0,0
12357,866,10,1,3,0,14,1,2025,10,31,9,18,32,6,1,0,0,1,0,0
12358,866,11,1,0,0,12,0,2025,10,31,9,44,10,6,1,0,0,1,0,0
12359,866,8,1,3,0,12,1,2025,10,31,10,1,53,6,1,0,0,1,0,0
12360,866,9,0,2,0,11,1,2025,10,31,10,19,34,6,1,0,0,1,0,0
12361,866,10,2,1,0,13,0,2025,10,31,10,37,16,6,1,0,0,1,0,0
12362,866,12,0,1,0,13,2,2025,10,31,15,3,36,6,1,0,0,0,0,1
12363,866,13,0,1,0,14,2,2025,10,31,15,21,30,6,1,0,0,0,0,1
12364,866,7,2,1,0,10,2,2025,10,31,15,39,23,6,1,0,0,0,0,1
12365,866,5,0,0,0,5,1,2025,10,31,15,57,12,6,1,0,0,0,0,1
12366,866,5,0,0,0,5,1,2025,11,1,8,54,49,6,1,0,0,1,0,0
12367,866,4,1,0,0,5,0,2025,11,1,9,12,35,6,1,0,0,1,0,0
12368,866,0,0,0,0,0,0,2025,11,1,9,30,29,6,1,0,0,1,0,0
12369,866,1,0,0,0,1,0,2025,11,1,9,48,17,6,1,0,0,1,0,0
12370,866,1,0,0,0,1,1,2025,11,1,10,6,7,6,1,0,0,1,0,0
12371,866,2,0,0,0,2,0,2025,11,1,10,23,51,6,1,0,0,1,0,0
12372,866,2,0,1,0,3,1,2025,11,1,10,41,36,6,1,0,0,1,0,0
12373,866,2,0,0,0,2,0,2025,11,1,10,59,31,6,1,0,0,1,0,0
12374,866,2,1,0,0,3,0,2025,11,1,11,17,17,6,1,0,0,1,0,0
12375,866,2,0,0,0,2,0,2025,11,1,11,35,1,6,1,0,0,1,0,0
12376,866,2,0,0,0,2,0,2025,11,1,11,52,43,6,1,0,0,1,0,0
12377,866,1,0,0,0,1,1,2025,11,1,12,10,37,6,1,0,0,0,0,1
12378,866,4,0,0,0,4,1,2025,11,1,12,28,24,6,1,0,0,0,0,1
12379,866,1,0,0,0,1,0,2025,11,1,12,46,16,6,1,0,0,0,0,1
12380,866,5,0,0,0,5,1,2025,11,1,13,4,12,6,1,0,0,0,0,1
12381,866,4,0,0,0,4,1,2025,11,1,13,21,58,6,1,0,0,0,0,1
12382,866,6,1,0,0,7,1,2025,11,1,13,39,45,6,1,0,0,0,0,1
12383,866,7,0,1,0,8,2,2025,11,1,13,57,33,6,1,0,0,0,0,1
12384,866,6,0,0,0,6,1,2025,11,1,14,15,26,6,1,0,0,0,0,1
12385,866,8,1,1,0,10,2,2025,11,1,14,33,27,6,1,0,0,0,0,1
12386,866,1,0,0,0,1,1,2025,11,1,14,51,33,6,1,0,0,0,0,1
12387,866,4,0,0,0,4,0,2025,11,1,15,9,31,6,1,0,0,0,0,1
12388,866,0,0,0,0,0,0,2025,11,1,15,27,17,6,1,0,0,0,0,1
12389,866,2,0,0,0,2,0,2025,11,1,15,45,8,6,1,0,0,0,0,1
12390,866,2,0,0,0,2,1,2025,11,1,16,3,5,6,1,0,0,0,0,1
12391,866,2,0,0,0,2,0,2025,11,1,16,20,52,6,1,0,0,0,0,1
12392,866,0,0,0,0,0,0,2025,11,1,16,38,42,6,1,0,0,0,0,1
12393,866,1,0,0,0,1,0,2025,11,1,16,56,38,6,1,0,0,0,0,1
12394,866,4,0,0,0,4,0,2025,11,1,17,14,35,6,1,0,0,0,0,1
12395,866,5,0,0,0,5,1,2025,11,1,17,32,24,6,1,0,0,0,0,1
12396,866,5,0,0,0,5,1,2025,11,1,17,50,13,6,1,0,0,0,0,1
12397,866,1,0,0,0,1,1,2025,11,1,18,8,9,6,1,0,0,0,1,0
12398,866,2,1,1,0,4,1,2025,11,1,18,26,58,6,1,0,0,0,1,0
12399,866,5,0,0,0,5,1,2025,11,1,18,44,50,6,1,0,0,0,1,0
12400,866,5,0,0,0,5,1,2025,11,1,19,2,40,6,1,0,0,0,1,0
12401,866,7,0,0,0,7,1,2025,11,1,19,37,17,6,1,0,0,0,1,0
12402,866,2,0,0,0,2,1,2025,11,2,10,16,48,6,1,0,0,1,0,0
12403,866,4,0,0,0,4,0,2025,11,2,10,34,32,6,1,0,0,1,0,0
12404,866,2,0,0,0,2,0,2025,11,2,10,52,26,6,1,0,0,1,0,0
12405,866,1,0,0,0,1,0,2025,11,2,11,10,10,6,1,0,0,1,0,0
12406,866,2,2,0,0,4,0,2025,11,2,11,28,6,6,1,0,0,1,0,0
12407,866,14,0,3,0,17,2,2025,11,2,12,11,21,6,1,0,0,0,0,1
12408,866,12,0,1,0,13,1,2025,11,2,12,29,9,6,1,0,0,0,0,1
12409,866,12,1,0,0,13,2,2025,11,2,12,46,58,6,1,0,0,0,0,1
12410,866,12,0,0,0,12,2,2025,11,2,13,4,42,6,1,0,0,0,0,1
12411,866,12,0,1,0,13,1,2025,11,2,13,22,22,6,1,0,0,0,0,1
12412,866,16,0,0,0,16,2,2025,11,2,13,40,1,6,1,0,0,0,0,1
12413,866,10,0,0,0,10,2,2025,11,2,13,57,40,6,1,0,0,0,0,1
12414,866,14,0,3,0,17,3,2025,11,2,14,15,18,6,1,0,0,0,0,1
12415,866,8,1,0,0,9,2,2025,11,2,14,32,56,6,1,0,0,0,0,1
12416,866,7,0,0,0,7,1,2025,11,2,14,50,31,6,1,0,0,0,0,1
12417,866,9,0,1,0,10,2,2025,11,2,15,51,3,6,1,0,0,0,0,1
12418,866,6,0,1,0,7,1,2025,11,2,16,8,40,6,1,0,0,0,0,1
12419,866,6,0,2,0,8,2,2025,11,2,16,26,20,6,1,0,0,0,0,1
12420,866,7,0,0,0,7,1,2025,11,2,16,43,59,6,1,0,0,0,0,1
12421,866,10,2,2,0,14,1,2025,11,3,8,9,17,6,1,0,0,1,0,0
12422,866,10,0,3,0,13,1,2025,11,3,8,26,53,6,1,0,0,1,0,0
12423,866,15,1,3,0,19,2,2025,11,3,8,44,31,6,1,0,0,1,0,0
12424,866,12,2,2,0,16,2,2025,11,3,9,2,9,6,1,0,0,1,0,0
12425,866,12,2,2,0,16,2,2025,11,3,9,19,45,6,1,0,0,1,0,0
12426,866,10,0,5,0,15,2,2025,11,3,9,37,22,6,1,0,0,1,0,0
12427,866,14,1,2,0,17,3,2025,11,4,8,9,34,6,1,0,0,1,0,0
12428,866,20,0,0,0,20,2,2025,11,4,8,27,11,6,1,0,0,1,0,0
12429,866,14,1,3,0,18,3,2025,11,4,8,44,47,6,1,0,0,1,0,0
12430,866,17,1,2,0,20,3,2025,11,4,9,2,23,6,1,0,0,1,0,0
12431,866,13,0,2,0,15,3,2025,11,4,9,19,59,6,1,0,0,1,0,0
12432,866,15,0,4,0,19,3,2025,11,4,9,37,39,6,1,0,0,1,0,0
12433,866,5,0,0,0,5,1,2025,11,4,12,8,51,6,1,0,0,0,0,1
12434,866,7,2,0,0,9,2,2025,11,4,12,37,13,6,1,0,0,0,0,1
12435,866,8,0,0,0,8,1,2025,11,4,12,54,53,6,1,0,0,0,0,1
12436,866,8,0,0,0,8,1,2025,11,4,13,4,19,6,1,0,0,0,0,1
12437,866,7,1,1,0,9,2,2025,11,4,13,21,58,6,1,0,0,0,0,1
12438,866,4,0,1,0,5,1,2025,11,4,13,39,37,6,1,0,0,0,0,1
12439,866,9,0,0,0,9,1,2025,11,4,14,34,0,6,1,0,0,0,0,1
12440,866,9,0,0,0,9,1,2025,11,4,14,51,39,6,1,0,0,0,0,1
12441,866,8,0,0,0,8,1,2025,11,4,15,9,19,6,1,0,0,0,0,1
12442,866,1,1,1,0,3,1,2025,11,4,15,27,8,6,1,0,0,0,0,1
12443,866,6,0,0,0,6,1,2025,11,4,15,45,5,6,1,0,0,0,0,1
12444,866,9,0,1,0,10,2,2025,11,4,16,2,50,6,1,0,0,0,0,1
12445,866,13,0,0,0,13,1,2025,11,4,18,0,6,6,1,0,0,0,1,0
12446,866,18,0,0,0,18,2,2025,11,4,18,17,45,6,1,0,0,0,1,0
12447,866,11,0,0,0,11,2,2025,11,4,18,35,22,6,1,0,0,0,1,0
12448,866,9,0,0,0,9,1,2025,11,4,18,53,1,6,1,0,0,0,1,0
12449,866,8,0,0,0,8,1,2025,11,4,19,10,39,6,1,0,0,0,1,0
12450,866,7,0,1,0,8,2,2025,11,4,19,28,17,6,1,0,0,0,1,0
12451,866,9,0,0,0,9,2,2025,11,4,19,45,56,6,1,0,0,0,1,0
12452,866,6,0,0,0,6,1,2025,11,4,20,3,33,6,1,0,0,0,1,0
12453,866,7,0,0,0,7,1,2025,11,4,20,21,8,6,1,0,0,0,1,0
12454,866,3,1,0,0,4,1,2025,11,4,20,38,47,6,1,0,0,0,1,0
12455,866,9,4,0,0,13,1,2025,11,5,7,51,22,6,1,0,0,1,0,0
12456,866,10,0,2,0,12,1,2025,11,5,8,8,59,6,1,0,0,1,0,0
12457,866,12,1,3,0,16,2,2025,11,5,8,26,36,6,1,0,0,1,0,0
12458,866,10,2,5,0,17,2,2025,11,5,8,44,12,6,1,0,0,1,0,0
12459,866,6,1,2,0,9,1,2025,11,5,9,1,49,6,1,0,0,1,0,0
12460,866,12,2,2,0,16,1,2025,11,5,9,19,25,6,1,0,0,1,0,0
12461,866,10,0,1,0,11,1,2025,11,5,9,37,1,6,1,0,0,1,0,0
12462,866,7,2,4,0,13,2,2025,11,5,9,54,38,6,1,0,0,1,0,0
12463,866,11,1,3,0,15,1,2025,11,5,10,12,15,6,1,0,0,1,0,0
12464,866,17,0,1,0,18,1,2025,11,5,10,29,53,6,1,0,0,1,0,0
12465,866,10,1,4,0,15,2,2025,11,5,10,47,29,6,1,0,0,1,0,0
12466,866,13,1,3,0,17,2,2025,11,5,12,44,6,6,1,0,0,0,0,1
12467,866,15,1,3,0,19,2,2025,11,5,13,1,47,6,1,0,0,0,0,1
12468,866,14,2,2,0,18,2,2025,11,5,13,19,26,6,1,0,0,0,0,1
12469,866,15,1,4,0,20,2,2025,11,5,13,37,7,6,1,0,0,0,0,1
12470,866,14,0,2,0,16,2,2025,11,5,13,54,51,6,1,0,0,0,0,1
12471,866,18,0,2,0,20,2,2025,11,5,14,46,42,6,1,0,0,0,0,1
12472,866,12,0,1,0,13,2,2025,11,5,15,4,22,6,1,0,0,0,0,1
12473,866,13,1,2,0,16,2,2025,11,5,15,22,2,6,1,0,0,0,0,1
12474,866,4,0,3,0,7,2,2025,11,5,15,39,44,6,1,0,0,0,0,1
12475,866,15,1,0,0,16,2,2025,11,5,15,57,26,6,1,0,0,0,0,1
12476,866,7,0,0,0,7,1,2025,11,6,7,50,49,6,1,0,0,1,0,0
12477,866,10,2,0,0,12,2,2025,11,6,8,8,29,6,1,0,0,1,0,0
12478,866,8,1,1,0,10,2,2025,11,6,8,26,13,6,1,0,0,1,0,0
12479,866,12,0,4,0,16,2,2025,11,6,8,44,43,6,1,0,0,1,0,0
12480,866,14,1,5,0,20,2,2025,11,6,9,2,24,6,1,0,0,1,0,0
12481,866,12,2,6,0,20,3,2025,11,6,9,20,6,6,1,0,0,1,0,0
12482,866,16,1,2,0,19,2,2025,11,6,9,37,47,6,1,0,0,1,0,0
12483,866,11,0,3,0,14,2,2025,11,6,9,55,34,6,1,0,0,1,0,0
12484,866,13,1,2,0,16,2,2025,11,6,10,13,25,6,1,0,0,1,0,0
12485,866,13,3,2,0,18,2,2025,11,6,10,31,14,6,1,0,0,1,0,0
12486,866,11,2,2,0,15,1,2025,11,6,12,11,36,6,1,0,0,0,0,1
12487,866,11,1,1,0,13,1,2025,11,6,12,31,6,6,1,0,0,0,0,1
12488,866,7,0,1,0,8,1,2025,11,6,12,48,46,6,1,0,0,0,0,1
12489,866,11,0,1,0,12,1,2025,11,6,13,6,26,6,1,0,0,0,0,1
12490,866,9,0,1,0,10,0,2025,11,6,13,39,45,6,1,0,0,0,0,1
12491,866,7,0,0,0,7,1,2025,11,6,13,57,28,6,1,0,0,0,0,1
12492,866,12,0,1,0,13,2,2025,11,7,9,38,42,6,1,0,0,1,0,0
12493,866,14,0,2,0,16,2,2025,11,7,9,56,19,6,1,0,0,1,0,0
12494,866,12,2,3,0,17,1,2025,11,7,10,13,57,6,1,0,0,1,0,0
12495,866,13,2,0,0,15,2,2025,11,7,10,31,36,6,1,0,0,1,0,0
12496,866,15,0,0,0,15,2,2025,11,7,13,14,27,6,1,0,0,0,0,1
12497,866,12,1,1,0,14,2,2025,11,7,13,32,7,6,1,0,0,0,0,1
12498,866,5,0,2,0,7,1,2025,11,7,13,49,45,6,1,0,0,0,0,1
12499,866,21,2,3,0,26,2,2025,11,7,15,37,20,6,1,0,0,0,0,1
12500,866,10,1,4,0,15,2,2025,11,7,15,55,2,6,1,0,0,0,0,1
12501,866,5,2,0,0,7,1,2025,11,8,7,54,49,6,1,0,0,1,0,0
12502,866,1,0,0,0,1,0,2025,11,8,8,12,28,6,1,0,0,1,0,0
12503,866,7,1,1,0,9,1,2025,11,8,8,30,9,6,1,0,0,1,0,0
12504,866,6,0,0,0,6,1,2025,11,8,8,47,47,6,1,0,0,1,0,0
12505,866,3,0,1,0,4,1,2025,11,8,9,52,25,6,1,0,0,1,0,0
12506,866,2,0,0,0,2,0,2025,11,8,10,31,52,6,1,0,0,1,0,0
