id_entrada,id_camara,latitud,longitud,nivel_ocupacion,anio,mes,dia,hora,minuto,carretera_numero,carretera_letra_A,carretera_letra_M,carretera_letra_N,franja_horaria_mañana,franja_horaria_noche,franja_horaria_tarde
11711,799,0.4740559392516843,0.31156159323626653,1,0.0,1.0,0.16666666666666669,0.0,0.847457627118644,0.4444444444444444,1,0,0,1,0,0
11966,826,0.6180375146059092,0.3329557369408187,0,0.0,1.0,0.0,0.1333333333333333,0.8135593220338984,0.6666666666666666,0,1,0,1,0,0
5150,174942,0.6299834255511314,0.3341304914741601,1,0.0,1.0,0.3666666666666667,0.1333333333333333,0.2033898305084746,0.5555555555555556,1,0,0,1,0,0
2922,1676,0.3386080077479079,0.48757070542736525,1,0.0,1.0,0.0,0.7333333333333333,0.13559322033898305,0.3333333333333333,1,0,0,0,1,0
11971,826,0.6180375146059092,0.3329557369408187,0,0.0,1.0,0.0,0.2666666666666666,0.288135593220339,0.6666666666666666,0,1,0,1,0,0
4590,169741,0.6020343821769174,0.43189900371090495,1,0.0,1.0,0.0,0.33333333333333337,0.1694915254237288,0.5555555555555556,1,0,0,0,0,1
11721,799,0.4740559392516843,0.31156159323626653,1,0.0,1.0,0.16666666666666669,0.33333333333333337,0.5254237288135594,0.4444444444444444,1,0,0,0,0,1
7391,660,0.6064915988766444,0.6001310040223897,0,0.0,1.0,0.03333333333333333,0.2666666666666666,0.1694915254237288,0.1111111111111111,1,0,0,1,0,0
4886,174942,0.6299834255511314,0.3341304914741601,2,0.0,0.9,0.9333333333333333,0.06666666666666665,1.0,0.5555555555555556,1,0,0,1,0,0
4378,169709,0.9975125810330283,0.05864019978113433,0,0.0,1.0,0.23333333333333334,0.2666666666666666,0.711864406779661,1.0,0,1,0,1,0,0
7144,651,0.6487449701595978,0.5453642616670136,0,0.0,1.0,0.03333333333333333,0.4,0.6779661016949152,0.6666666666666666,0,1,0,0,0,1
171,1004,0.6857702557204703,0.462843445811421,1,0.0,1.0,0.1,0.5333333333333333,0.7627118644067796,0.6666666666666666,0,1,0,0,0,1
11537,799,0.4740559392516843,0.31156159323626653,1,0.0,0.9,0.9,0.4666666666666667,0.7627118644067796,0.4444444444444444,1,0,0,0,0,1
